"","x1","x2","x3","x4","x5","x6","x7","x8","y"
"1410",3,0.66,0.515,0.17,1.337,0.615,0.3125,0.3575,10
"1411",3,0.665,0.53,0.18,1.491,0.6345,0.342,0.435,10
"1412",3,0.67,0.53,0.225,1.5615,0.63,0.487,0.3725,11
"1413",3,0.67,0.505,0.175,1.0145,0.4375,0.271,0.3745,10
"1414",1,0.675,0.545,0.185,1.7375,0.876,0.3135,0.469,13
"1415",1,0.685,0.545,0.205,1.7925,0.8145,0.416,0.461,9
"1416",3,0.695,0.565,0.19,1.7635,0.7465,0.399,0.4975,11
"1417",3,0.7,0.545,0.13,1.556,0.6725,0.374,0.195,12
"1418",1,0.705,0.565,0.515,2.21,1.1075,0.4865,0.512,10
"1419",1,0.705,0.555,0.215,2.141,1.0465,0.383,0.528,11
"1420",3,0.705,0.57,0.18,1.5345,0.96,0.4195,0.43,12
"1421",3,0.71,0.55,0.17,1.614,0.743,0.345,0.45,11
"1422",3,0.72,0.575,0.17,1.9335,0.913,0.389,0.51,13
"1423",1,0.72,0.575,0.215,2.173,0.9515,0.564,0.5365,12
"1424",3,0.725,0.6,0.2,1.737,0.697,0.3585,0.595,11
"1425",3,0.73,0.58,0.19,1.7375,0.6785,0.4345,0.52,11
"1426",3,0.735,0.565,0.205,2.1275,0.949,0.46,0.565,12
"1427",3,0.745,0.57,0.215,2.25,1.1565,0.446,0.558,9
"1428",3,0.75,0.61,0.235,2.5085,1.232,0.519,0.612,14
"1429",3,0.815,0.65,0.25,2.255,0.8905,0.42,0.7975,14
"1430",2,0.14,0.105,0.035,0.014,0.0055,0.0025,0.004,3
"1431",2,0.23,0.165,0.06,0.0515,0.019,0.0145,0.036,4
"1432",2,0.365,0.265,0.135,0.2215,0.105,0.047,0.0605,7
"1433",2,0.365,0.255,0.08,0.1985,0.0785,0.0345,0.053,5
"1434",2,0.37,0.27,0.095,0.232,0.1325,0.041,0.0615,6
"1435",2,0.375,0.28,0.085,0.3155,0.187,0.046,0.067,7
"1436",2,0.385,0.3,0.09,0.247,0.1225,0.044,0.0675,5
"1437",2,0.395,0.295,0.09,0.3025,0.143,0.0665,0.0765,5
"1438",2,0.4,0.29,0.11,0.329,0.188,0.0455,0.0825,6
"1439",2,0.4,0.3,0.09,0.2815,0.1185,0.061,0.08,7
"1440",2,0.405,0.31,0.095,0.3425,0.1785,0.064,0.0855,8
"1441",2,0.405,0.29,0.09,0.2825,0.112,0.075,0.0815,7
"1442",2,0.405,0.3,0.105,0.304,0.1455,0.061,0.0805,6
"1443",2,0.41,0.32,0.095,0.2905,0.141,0.063,0.073,5
"1444",1,0.415,0.315,0.115,0.3895,0.2015,0.065,0.103,9
"1445",2,0.425,0.34,0.105,0.389,0.2015,0.0905,0.088,6
"1446",2,0.43,0.34,0.105,0.4405,0.2385,0.0745,0.1075,6
"1447",2,0.44,0.34,0.105,0.369,0.164,0.08,0.1015,5
"1448",1,0.44,0.32,0.12,0.4565,0.2435,0.092,0.1025,8
"1449",2,0.44,0.365,0.11,0.4465,0.213,0.089,0.1135,9
"1450",1,0.45,0.335,0.125,0.4475,0.2165,0.126,0.11,6
"1451",2,0.455,0.335,0.135,0.501,0.274,0.0995,0.1065,7
"1452",2,0.46,0.355,0.11,0.436,0.1975,0.096,0.125,8
"1453",2,0.47,0.345,0.14,0.4615,0.229,0.1105,0.116,9
"1454",2,0.47,0.35,0.125,0.4315,0.19,0.1165,0.1175,6
"1455",2,0.47,0.355,0.12,0.3685,0.126,0.0835,0.1365,6
"1456",1,0.475,0.37,0.125,0.649,0.347,0.136,0.142,8
"1457",2,0.475,0.365,0.115,0.459,0.2175,0.093,0.1165,7
"1458",3,0.475,0.365,0.115,0.566,0.281,0.117,0.1335,7
"1459",2,0.48,0.36,0.125,0.542,0.2795,0.1025,0.147,7
"1460",2,0.485,0.38,0.12,0.4725,0.2075,0.1075,0.147,6
"1461",1,0.485,0.39,0.085,0.6435,0.2945,0.103,0.198,8
"1462",1,0.485,0.37,0.13,0.526,0.2485,0.105,0.1555,6
"1463",3,0.495,0.38,0.12,0.573,0.2655,0.1285,0.144,7
"1464",1,0.505,0.385,0.105,0.5525,0.239,0.1245,0.1555,9
"1465",3,0.505,0.38,0.135,0.6855,0.361,0.1565,0.161,9
"1466",2,0.515,0.395,0.125,0.556,0.2695,0.096,0.17,8
"1467",1,0.515,0.425,0.145,0.9365,0.497,0.181,0.2185,8
"1468",2,0.515,0.4,0.125,0.5625,0.25,0.1245,0.17,7
"1469",1,0.52,0.4,0.125,0.559,0.254,0.139,0.149,8
"1470",1,0.525,0.4,0.14,0.7205,0.3685,0.145,0.1735,8
"1471",2,0.53,0.43,0.13,0.7045,0.346,0.1415,0.189,9
"1472",1,0.53,0.4,0.125,0.7575,0.398,0.151,0.175,8
"1473",3,0.545,0.41,0.14,0.7405,0.3565,0.1775,0.203,9
"1474",3,0.55,0.43,0.14,0.84,0.375,0.218,0.1945,8
"1475",1,0.55,0.425,0.16,0.793,0.343,0.2035,0.215,9
"1476",3,0.56,0.43,0.15,0.8745,0.453,0.161,0.22,8
"1477",3,0.56,0.435,0.15,0.8715,0.4755,0.1835,0.1835,9
"1478",1,0.57,0.445,0.15,0.9875,0.504,0.207,0.249,8
"1479",1,0.575,0.465,0.15,1.08,0.595,0.2065,0.238,9
"1480",1,0.575,0.46,0.165,0.9155,0.4005,0.2465,0.2385,8
"1481",3,0.58,0.46,0.175,1.165,0.65,0.2205,0.3055,9
"1482",3,0.58,0.435,0.14,0.953,0.475,0.2165,0.2095,9
"1483",1,0.585,0.455,0.15,0.906,0.4095,0.23,0.2335,8
"1484",1,0.59,0.44,0.15,0.8725,0.387,0.215,0.245,8
"1485",3,0.59,0.465,0.15,1.151,0.613,0.239,0.2515,9
"1486",3,0.59,0.46,0.145,0.9905,0.453,0.2205,0.275,8
"1487",3,0.595,0.455,0.16,1.04,0.452,0.2655,0.288,9
"1488",1,0.6,0.455,0.155,0.945,0.4365,0.2085,0.25,8
"1489",1,0.6,0.465,0.2,1.259,0.6405,0.1985,0.357,9
"1490",3,0.605,0.485,0.165,0.9515,0.4535,0.193,0.2765,11
"1491",3,0.605,0.485,0.16,1.201,0.417,0.2875,0.38,9
"1492",3,0.605,0.515,0.17,1.289,0.6,0.2945,0.3315,9
"1493",3,0.61,0.485,0.17,1.1005,0.5125,0.229,0.305,11
"1494",2,0.615,0.475,0.13,0.8425,0.353,0.1915,0.251,8
"1495",1,0.62,0.485,0.155,1.049,0.462,0.231,0.25,10
"1496",3,0.62,0.435,0.155,1.012,0.477,0.236,0.275,8
"1497",1,0.62,0.48,0.165,1.0725,0.4815,0.235,0.312,9
"1498",1,0.625,0.52,0.175,1.4105,0.691,0.322,0.3465,10
"1499",1,0.625,0.47,0.18,1.136,0.451,0.3245,0.305,11
"1500",1,0.63,0.47,0.145,1.1005,0.52,0.26,0.276,9
"1501",3,0.63,0.5,0.175,1.1105,0.467,0.268,0.329,10
"1502",1,0.63,0.455,0.15,1.1315,0.481,0.2745,0.305,9
"1503",1,0.63,0.48,0.15,1.271,0.6605,0.2425,0.31,11
"1504",3,0.63,0.49,0.225,1.336,0.6805,0.259,0.3245,10
"1505",3,0.635,0.505,0.145,1.1345,0.505,0.2655,0.315,10
"1506",1,0.635,0.51,0.185,1.308,0.544,0.318,0.377,8
"1507",3,0.64,0.515,0.205,1.5335,0.6635,0.3345,0.4025,9
"1508",3,0.645,0.515,0.175,1.546,0.7035,0.365,0.415,10
"1509",1,0.645,0.51,0.155,1.539,0.6405,0.3585,0.43,11
"1510",3,0.645,0.505,0.165,1.318,0.55,0.3015,0.335,11
"1511",3,0.65,0.545,0.175,1.5245,0.59,0.326,0.495,10
"1512",1,0.65,0.515,0.175,1.466,0.677,0.3045,0.4,10
"1513",3,0.65,0.5,0.16,1.3825,0.702,0.304,0.3195,9
"1514",1,0.65,0.485,0.14,1.175,0.475,0.2435,0.215,8
"1515",3,0.655,0.54,0.215,1.5555,0.695,0.296,0.444,11
"1516",1,0.655,0.51,0.215,1.7835,0.8885,0.4095,0.4195,11
"1517",1,0.66,0.505,0.165,1.374,0.589,0.351,0.345,10
"1518",3,0.665,0.515,0.18,1.389,0.5945,0.324,0.395,10
"1519",1,0.67,0.545,0.2,1.7025,0.833,0.374,0.41,11
"1520",1,0.67,0.51,0.175,1.5265,0.651,0.4475,0.345,10
"1521",1,0.67,0.5,0.19,1.519,0.616,0.388,0.415,10
"1522",3,0.68,0.5,0.185,1.741,0.7665,0.3255,0.4685,12
"1523",1,0.68,0.515,0.17,1.6115,0.8415,0.306,0.395,11
"1524",1,0.69,0.525,0.2,1.7825,0.9165,0.3325,0.461,12
"1525",3,0.7,0.55,0.17,1.684,0.7535,0.3265,0.32,11
"1526",1,0.7,0.555,0.2,1.858,0.73,0.3665,0.595,11
"1527",1,0.705,0.56,0.165,1.675,0.797,0.4095,0.388,10
"1528",1,0.72,0.565,0.2,2.1055,1.017,0.363,0.494,12
"1529",1,0.725,0.575,0.24,2.21,1.351,0.413,0.5015,13
"1530",1,0.74,0.57,0.18,1.8725,0.9115,0.427,0.446,10
"1531",1,0.75,0.55,0.18,1.893,0.942,0.397,0.445,11
"1532",2,0.21,0.17,0.045,0.0475,0.019,0.011,0.013,5
"1533",2,0.285,0.21,0.055,0.101,0.0415,0.017,0.0335,5
"1534",2,0.295,0.215,0.07,0.121,0.047,0.0155,0.0405,6
"1535",2,0.3,0.23,0.085,0.117,0.05,0.0175,0.0415,6
"1536",2,0.305,0.225,0.09,0.1465,0.063,0.034,0.0415,6
"1537",2,0.335,0.255,0.08,0.168,0.079,0.0355,0.05,5
"1538",2,0.35,0.26,0.075,0.18,0.09,0.0245,0.055,5
"1539",2,0.355,0.27,0.075,0.1775,0.079,0.0315,0.054,6
"1540",2,0.355,0.26,0.09,0.1985,0.0715,0.0495,0.058,7
"1541",2,0.36,0.27,0.095,0.2,0.073,0.056,0.061,8
"1542",2,0.36,0.275,0.075,0.2205,0.0985,0.044,0.066,7
"1543",2,0.36,0.265,0.075,0.1845,0.083,0.0365,0.055,7
"1544",2,0.365,0.27,0.085,0.2225,0.0935,0.0525,0.066,7
"1545",2,0.37,0.27,0.095,0.2175,0.097,0.046,0.065,6
"1546",2,0.375,0.28,0.08,0.2165,0.0935,0.0925,0.07,7
"1547",2,0.38,0.285,0.095,0.243,0.0895,0.0665,0.075,7
"1548",2,0.38,0.29,0.1,0.237,0.108,0.0395,0.082,6
"1549",2,0.385,0.29,0.09,0.2365,0.1,0.0505,0.076,8
"1550",2,0.385,0.28,0.095,0.257,0.119,0.059,0.07,7
"1551",2,0.385,0.3,0.09,0.308,0.1525,0.056,0.0835,8
"1552",2,0.39,0.3,0.09,0.252,0.1065,0.053,0.08,7
"1553",2,0.39,0.285,0.1,0.281,0.1275,0.062,0.077,7
"1554",2,0.39,0.29,0.1,0.2225,0.095,0.0465,0.073,7
"1555",2,0.41,0.3,0.09,0.304,0.129,0.071,0.0955,8
"1556",2,0.41,0.3,0.09,0.28,0.141,0.0575,0.075,8
"1557",2,0.415,0.325,0.1,0.313,0.139,0.0625,0.0965,7
"1558",2,0.425,0.325,0.11,0.317,0.135,0.048,0.09,8
"1559",2,0.425,0.315,0.08,0.303,0.131,0.0585,0.095,7
"1560",2,0.435,0.335,0.1,0.3295,0.129,0.07,0.11,7
"1561",2,0.435,0.325,0.11,0.367,0.1595,0.08,0.105,6
"1562",2,0.45,0.34,0.095,0.3245,0.1385,0.064,0.105,8
"1563",2,0.45,0.335,0.11,0.4195,0.181,0.085,0.1345,7
"1564",2,0.455,0.36,0.115,0.457,0.2085,0.0855,0.147,10
"1565",2,0.46,0.35,0.11,0.4,0.176,0.083,0.1205,7
"1566",2,0.46,0.355,0.11,0.4255,0.2015,0.081,0.13,7
"1567",2,0.465,0.37,0.12,0.4365,0.188,0.0815,0.147,9
"1568",2,0.465,0.345,0.11,0.393,0.1825,0.0735,0.12,8
"1569",2,0.47,0.355,0.125,0.499,0.21,0.0985,0.155,8
"1570",2,0.475,0.36,0.145,0.6325,0.2825,0.137,0.19,8
"1571",1,0.475,0.36,0.1,0.4285,0.1965,0.099,0.112,7
"1572",2,0.475,0.36,0.125,0.4905,0.205,0.1305,0.125,8
"1573",2,0.48,0.37,0.125,0.474,0.179,0.1035,0.175,9
"1574",2,0.48,0.37,0.12,0.536,0.251,0.114,0.15,8
"1575",1,0.48,0.355,0.16,0.464,0.221,0.106,0.239,8
"1576",2,0.485,0.375,0.13,0.6025,0.2935,0.1285,0.16,7
"1577",2,0.49,0.375,0.115,0.4615,0.204,0.0945,0.143,8
"1578",2,0.49,0.4,0.135,0.624,0.3035,0.1285,0.169,8
"1579",2,0.495,0.37,0.125,0.4715,0.2075,0.091,0.15,8
"1580",2,0.495,0.4,0.105,0.602,0.2505,0.1265,0.19,8
"1581",2,0.5,0.4,0.12,0.616,0.261,0.143,0.1935,8
"1582",2,0.5,0.39,0.12,0.5955,0.2455,0.147,0.173,8
"1583",2,0.5,0.375,0.14,0.559,0.2375,0.135,0.169,9
"1584",2,0.51,0.395,0.13,0.6025,0.281,0.143,0.162,7
"1585",3,0.515,0.375,0.11,0.6065,0.3005,0.131,0.15,6
"1586",2,0.515,0.36,0.125,0.4725,0.1815,0.125,0.138,9
"1587",2,0.515,0.35,0.105,0.4745,0.213,0.123,0.1275,10
"1588",2,0.515,0.395,0.125,0.6635,0.32,0.14,0.17,8
"1589",2,0.515,0.39,0.125,0.5705,0.238,0.1265,0.185,8
"1590",2,0.52,0.41,0.145,0.646,0.2965,0.1595,0.165,9
"1591",2,0.52,0.39,0.13,0.5545,0.2355,0.1095,0.1895,7
"1592",1,0.525,0.415,0.145,0.845,0.3525,0.1635,0.2875,8
"1593",2,0.525,0.39,0.12,0.664,0.3115,0.147,0.178,9
"1594",2,0.525,0.38,0.135,0.615,0.261,0.159,0.175,8
"1595",2,0.525,0.4,0.14,0.654,0.305,0.16,0.169,7
"1596",1,0.525,0.4,0.155,0.707,0.282,0.1605,0.225,9
"1597",2,0.53,0.42,0.12,0.5965,0.2555,0.141,0.177,7
"1598",2,0.53,0.43,0.135,0.6255,0.245,0.1455,0.2135,10
"1599",2,0.53,0.4,0.145,0.555,0.1935,0.1305,0.195,9
"1600",2,0.53,0.42,0.13,0.8365,0.3745,0.167,0.249,11
"1601",2,0.535,0.4,0.13,0.657,0.2835,0.162,0.175,7
"1602",2,0.54,0.43,0.17,0.836,0.3725,0.1815,0.24,9
"1603",2,0.54,0.425,0.14,0.742,0.32,0.1395,0.25,9
"1604",2,0.54,0.43,0.14,0.8195,0.3935,0.1725,0.2295,9
"1605",1,0.54,0.455,0.14,0.972,0.419,0.255,0.269,10
"1606",2,0.54,0.42,0.14,0.6275,0.2505,0.1175,0.235,9
"1607",2,0.54,0.425,0.13,0.7205,0.2955,0.169,0.225,10
"1608",2,0.54,0.425,0.135,0.686,0.3475,0.1545,0.213,8
"1609",2,0.545,0.4,0.13,0.686,0.3285,0.1455,0.18,9
"1610",2,0.545,0.375,0.12,0.543,0.2375,0.1155,0.1725,8
"1611",2,0.545,0.42,0.125,0.717,0.358,0.112,0.22,8
"1612",1,0.55,0.435,0.14,0.7625,0.327,0.1685,0.259,10
"1613",2,0.55,0.425,0.15,0.639,0.269,0.1345,0.217,9
"1614",2,0.55,0.42,0.135,0.816,0.3995,0.1485,0.23,12
"1615",2,0.55,0.415,0.145,0.7815,0.373,0.16,0.2215,8
"1616",2,0.55,0.425,0.15,0.7665,0.339,0.176,0.21,8
"1617",2,0.555,0.395,0.13,0.5585,0.222,0.1245,0.17,9
"1618",2,0.555,0.435,0.14,0.765,0.3945,0.15,0.206,8
"1619",2,0.555,0.46,0.145,0.9005,0.3845,0.158,0.2765,11
"1620",2,0.56,0.445,0.15,0.8225,0.3685,0.187,0.236,10
"1621",2,0.56,0.44,0.13,0.7235,0.349,0.149,0.2,8
"1622",1,0.56,0.425,0.135,0.849,0.3265,0.221,0.2645,10
"1623",2,0.565,0.42,0.155,0.743,0.31,0.186,0.231,9
"1624",3,0.565,0.44,0.15,0.863,0.435,0.149,0.27,9
"1625",1,0.565,0.44,0.125,0.802,0.3595,0.1825,0.215,9
"1626",1,0.565,0.43,0.15,0.831,0.4245,0.1735,0.219,10
"1627",3,0.57,0.45,0.135,0.7805,0.3345,0.185,0.21,8
"1628",1,0.57,0.45,0.14,0.795,0.3385,0.148,0.245,9
"1629",2,0.57,0.435,0.17,0.848,0.4,0.166,0.25,9
"1630",2,0.57,0.43,0.145,0.833,0.354,0.144,0.2815,10
"1631",2,0.57,0.445,0.155,0.867,0.3705,0.1705,0.28,9
"1632",2,0.57,0.445,0.145,0.7405,0.306,0.172,0.1825,12
"1633",1,0.575,0.455,0.165,0.867,0.3765,0.1805,0.268,8
"1634",2,0.575,0.425,0.135,0.7965,0.364,0.196,0.239,10
"1635",3,0.575,0.47,0.155,1.116,0.509,0.238,0.34,10
"1636",2,0.575,0.45,0.125,0.78,0.3275,0.188,0.235,9
"1637",1,0.575,0.47,0.185,0.985,0.3745,0.2175,0.355,10
"1638",3,0.575,0.465,0.195,0.9965,0.417,0.247,0.47,8
"1639",2,0.575,0.445,0.17,0.8015,0.3475,0.1465,0.25,9
"1640",2,0.575,0.45,0.135,0.807,0.3615,0.176,0.254,10
"1641",3,0.575,0.435,0.15,1.0305,0.4605,0.218,0.36,8
"1642",1,0.575,0.445,0.16,0.839,0.4005,0.198,0.239,9
"1643",1,0.575,0.44,0.16,0.9615,0.483,0.166,0.275,13
"1644",3,0.58,0.435,0.15,0.834,0.428,0.1515,0.23,8
"1645",1,0.58,0.46,0.155,1.0335,0.469,0.2225,0.295,10
"1646",1,0.58,0.43,0.13,0.798,0.365,0.173,0.2285,10
"1647",2,0.58,0.445,0.125,0.7095,0.303,0.1405,0.235,9
"1648",3,0.585,0.445,0.14,0.913,0.4305,0.2205,0.253,10
"1649",1,0.59,0.49,0.165,1.207,0.559,0.235,0.309,10
"1650",2,0.59,0.45,0.145,1.022,0.428,0.268,0.265,10
"1651",2,0.59,0.46,0.145,0.9015,0.419,0.1785,0.26,11
"1652",3,0.595,0.435,0.15,0.9,0.4175,0.17,0.265,8
"1653",1,0.595,0.45,0.14,0.838,0.3965,0.194,0.217,10
"1654",1,0.595,0.45,0.145,0.959,0.463,0.2065,0.2535,10
"1655",2,0.595,0.46,0.15,0.8335,0.377,0.1925,0.235,8
"1656",3,0.6,0.46,0.155,0.9735,0.427,0.2045,0.3,8
"1657",3,0.6,0.475,0.15,1.13,0.575,0.196,0.305,9
"1658",1,0.6,0.48,0.165,0.9165,0.4135,0.1965,0.2725,9
"1659",2,0.6,0.48,0.17,0.9175,0.38,0.2225,0.29,8
"1660",3,0.6,0.48,0.18,1.0645,0.4495,0.2455,0.325,10
"1661",1,0.6,0.47,0.165,1.059,0.504,0.241,0.275,9
"1662",1,0.6,0.47,0.16,1.194,0.5625,0.3045,0.2635,10
"1663",3,0.605,0.455,0.145,0.9775,0.468,0.1775,0.275,9
"1664",1,0.605,0.475,0.145,0.884,0.3835,0.1905,0.27,8
"1665",2,0.605,0.47,0.145,0.8025,0.379,0.2265,0.22,9
"1666",3,0.605,0.48,0.14,0.991,0.4735,0.2345,0.24,8
"1667",3,0.605,0.47,0.155,0.974,0.393,0.224,0.3345,9
"1668",3,0.605,0.505,0.18,1.434,0.7285,0.264,0.431,11
"1669",1,0.61,0.475,0.155,0.983,0.4565,0.228,0.266,10
"1670",3,0.61,0.465,0.16,1.0725,0.4835,0.2515,0.28,10
"1671",3,0.61,0.485,0.15,1.2405,0.6025,0.2915,0.3085,12
"1672",1,0.61,0.47,0.16,1.022,0.449,0.2345,0.2945,9
"1673",3,0.61,0.475,0.16,1.1155,0.3835,0.223,0.379,10
"1674",2,0.61,0.465,0.125,0.9225,0.436,0.19,0.26,9
"1675",1,0.61,0.47,0.17,1.1185,0.5225,0.2405,0.31,9
"1676",3,0.61,0.485,0.18,1.2795,0.5735,0.2855,0.355,7
"1677",1,0.615,0.47,0.16,1.0175,0.473,0.2395,0.28,10
"1678",1,0.615,0.475,0.175,1.224,0.6035,0.261,0.311,9
"1679",2,0.62,0.485,0.18,1.154,0.4935,0.256,0.315,12
"1680",3,0.62,0.515,0.155,1.3255,0.6685,0.2605,0.335,12
"1681",1,0.62,0.515,0.175,1.221,0.535,0.241,0.395,13
"1682",3,0.62,0.54,0.165,1.139,0.4995,0.2435,0.357,11
"1683",2,0.62,0.49,0.16,1.066,0.446,0.246,0.305,11
"1684",3,0.62,0.48,0.18,1.2215,0.582,0.2695,0.313,12
"1685",2,0.62,0.47,0.14,0.8565,0.3595,0.16,0.295,9
"1686",2,0.62,0.45,0.135,0.924,0.358,0.2265,0.2965,10
"1687",1,0.62,0.48,0.15,1.266,0.6285,0.2575,0.309,12
"1688",3,0.62,0.48,0.175,1.0405,0.464,0.2225,0.3,9
"1689",1,0.625,0.49,0.165,1.1165,0.4895,0.2615,0.3325,11
"1690",1,0.625,0.475,0.16,1.0845,0.5005,0.2355,0.3105,10
"1691",1,0.625,0.5,0.17,1.0985,0.4645,0.22,0.354,9
"1692",2,0.625,0.47,0.155,1.1955,0.643,0.2055,0.3145,12
"1693",3,0.625,0.485,0.175,1.362,0.6765,0.2615,0.3705,10
"1694",2,0.625,0.485,0.15,1.044,0.438,0.2865,0.278,9
"1695",1,0.63,0.505,0.17,1.0915,0.4615,0.266,0.3,9
"1696",3,0.63,0.5,0.18,1.1965,0.514,0.2325,0.3995,8
"1697",1,0.63,0.49,0.17,1.1745,0.5255,0.273,0.339,11
"1698",1,0.63,0.485,0.165,1.233,0.6565,0.2315,0.3035,10
"1699",1,0.63,0.495,0.175,1.2695,0.605,0.271,0.328,11
"1700",2,0.635,0.5,0.165,1.489,0.715,0.3445,0.3615,13
"1701",1,0.635,0.5,0.17,1.4345,0.611,0.309,0.418,12
"1702",3,0.635,0.49,0.175,1.2435,0.5805,0.313,0.305,10
"1703",3,0.635,0.49,0.17,1.2615,0.5385,0.2665,0.38,9
"1704",3,0.64,0.505,0.165,1.2235,0.5215,0.2695,0.36,10
"1705",1,0.64,0.515,0.18,1.247,0.5475,0.2925,0.3685,10
"1706",1,0.64,0.525,0.185,1.707,0.763,0.4205,0.4435,11
"1707",1,0.645,0.505,0.15,1.1605,0.519,0.2615,0.335,10
"1708",1,0.645,0.5,0.175,1.286,0.5645,0.288,0.386,12
"1709",1,0.645,0.5,0.19,1.5595,0.741,0.3715,0.3845,14
"1710",1,0.645,0.51,0.19,1.4745,0.605,0.345,0.48,9
"1711",1,0.645,0.51,0.195,1.226,0.5885,0.2215,0.3745,10
"1712",1,0.645,0.51,0.16,1.33,0.6665,0.309,0.317,9
"1713",3,0.645,0.51,0.16,1.2415,0.5815,0.276,0.315,9
"1714",1,0.645,0.5,0.175,1.3375,0.554,0.308,0.415,10
"1715",3,0.645,0.51,0.19,1.363,0.573,0.362,0.36,10
"1716",1,0.645,0.485,0.15,1.2215,0.5695,0.2735,0.33,9
"1717",3,0.645,0.48,0.19,1.371,0.6925,0.2905,0.35,12
"1718",3,0.65,0.495,0.155,1.337,0.615,0.3195,0.335,9
"1719",1,0.65,0.505,0.19,1.274,0.59,0.23,0.391,11
"1720",1,0.65,0.525,0.185,1.488,0.665,0.337,0.378,11
"1721",1,0.65,0.51,0.16,1.3835,0.6385,0.2905,0.3665,9
"1722",1,0.655,0.55,0.18,1.274,0.586,0.281,0.365,10
"1723",3,0.655,0.51,0.15,1.043,0.4795,0.223,0.305,9
"1724",3,0.655,0.505,0.19,1.3485,0.5935,0.2745,0.425,12
"1725",3,0.655,0.505,0.195,1.4405,0.688,0.3805,0.363,11
"1726",1,0.66,0.5,0.165,1.3195,0.667,0.269,0.341,9
"1727",3,0.66,0.535,0.175,1.5175,0.711,0.3125,0.415,12
"1728",1,0.66,0.53,0.195,1.5505,0.6505,0.3295,0.495,10
"1729",1,0.66,0.51,0.165,1.6375,0.7685,0.3545,0.3925,14
"1730",1,0.665,0.525,0.175,1.443,0.6635,0.3845,0.353,11
"1731",1,0.665,0.505,0.16,1.289,0.6145,0.253,0.3665,11
"1732",3,0.665,0.505,0.16,1.2915,0.631,0.2925,0.32,11
"1733",1,0.665,0.52,0.175,1.3725,0.606,0.32,0.395,12
"1734",1,0.665,0.5,0.175,1.2975,0.6075,0.314,0.315,9
"1735",1,0.67,0.505,0.16,1.2585,0.6255,0.311,0.308,12
"1736",1,0.67,0.52,0.165,1.39,0.711,0.2865,0.3,11
"1737",3,0.67,0.52,0.19,1.32,0.5235,0.3095,0.4275,13
"1738",3,0.67,0.55,0.155,1.566,0.858,0.339,0.354,10
"1739",3,0.67,0.54,0.195,1.619,0.74,0.3305,0.465,11
"1740",1,0.675,0.525,0.16,1.2835,0.572,0.2755,0.3545,13
"1741",3,0.675,0.51,0.195,1.382,0.6045,0.3175,0.3965,10
"1742",1,0.68,0.52,0.195,1.4535,0.592,0.391,0.4125,10
"1743",3,0.68,0.51,0.2,1.6075,0.714,0.339,0.4705,11
"1744",1,0.685,0.52,0.15,1.3735,0.7185,0.293,0.32,11
"1745",3,0.685,0.565,0.175,1.638,0.7775,0.375,0.438,11
"1746",3,0.69,0.55,0.2,1.569,0.687,0.3675,0.46,12
"1747",1,0.7,0.565,0.175,1.8565,0.8445,0.3935,0.54,10
"1748",3,0.7,0.535,0.175,1.773,0.6805,0.48,0.512,15
"1749",3,0.705,0.545,0.17,1.58,0.6435,0.4565,0.265,11
"1750",1,0.71,0.575,0.215,2.009,0.9895,0.4475,0.502,11
"1751",3,0.71,0.57,0.195,1.9805,0.9925,0.4925,0.48,12
"1752",3,0.71,0.54,0.205,1.5805,0.802,0.287,0.435,10
"1753",1,0.71,0.56,0.22,2.015,0.9215,0.454,0.566,11
"1754",1,0.72,0.57,0.2,1.8275,0.919,0.366,0.485,10
"1755",1,0.72,0.55,0.205,2.125,1.1455,0.4425,0.511,13
"1756",3,0.72,0.525,0.18,1.445,0.631,0.3215,0.435,7
"1757",3,0.725,0.565,0.21,2.1425,1.03,0.487,0.503,14
"1758",3,0.73,0.56,0.19,1.9425,0.799,0.5195,0.5655,11
"1759",1,0.735,0.59,0.215,1.747,0.7275,0.403,0.557,11
"1760",3,0.74,0.565,0.205,2.119,0.9655,0.5185,0.482,12
"1761",3,0.75,0.565,0.215,1.938,0.7735,0.4825,0.575,11
"1762",1,0.75,0.595,0.205,2.2205,1.083,0.421,0.63,12
"1763",1,0.77,0.62,0.195,2.5155,1.1155,0.6415,0.642,12
"1764",1,0.775,0.63,0.25,2.7795,1.3485,0.76,0.578,12
"1765",2,0.275,0.175,0.09,0.2315,0.096,0.057,0.0705,5
"1766",2,0.375,0.245,0.1,0.394,0.166,0.091,0.1125,6
"1767",3,0.375,0.27,0.135,0.597,0.272,0.131,0.1675,7
"1768",1,0.39,0.28,0.125,0.564,0.3035,0.0955,0.143,7
"1769",2,0.435,0.3,0.12,0.5965,0.259,0.139,0.1645,8
"1770",1,0.445,0.32,0.12,0.414,0.199,0.09,0.117,7
"1771",2,0.455,0.335,0.105,0.422,0.229,0.0865,0.1,6
"1772",2,0.455,0.325,0.135,0.82,0.4005,0.1715,0.211,8
"1773",2,0.455,0.345,0.11,0.434,0.207,0.0855,0.1215,8
"1774",2,0.465,0.325,0.14,0.7615,0.362,0.1535,0.209,10
"1775",1,0.465,0.36,0.115,0.5795,0.295,0.1395,0.12,7
"1776",2,0.485,0.365,0.105,0.5205,0.195,0.123,0.182,8
"1777",1,0.485,0.37,0.155,0.968,0.419,0.2455,0.2365,9
"1778",2,0.485,0.345,0.16,0.869,0.3085,0.185,0.319,9
"1779",3,0.49,0.355,0.16,0.8795,0.3485,0.215,0.2825,8
