"","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","y"
"989",5.9356,0,2496,0,0,0,13504.1,0,492,0,200,1,1,42,36,8,8,0,4007,14400
"990",8.20652,0,2080,0,0,0,15558.9,0,492,0,0,0,0,38,34,8,8,0,4010,23000
"991",7.84525,0,2080,0,0,0,14874,0,492,0,110,0,0,36,30,8,9,0,4011,13820
"992",9.29032,18.23671,2080,936,0,0,17613.7,15558.9,492,492,0,2,0,5,8,24,17,0,4012,27500
"993",8.20652,9.92117,2080,1872,0,0,15558.9,16928.8,492,492,0,1,0,13,11,13,17,0,4014,27000
"994",16.59858,21.44796,1300,936,0,0,19668.5,18298.6,492,492,0,0,1,31,28,18,18,0,4017,31000
"995",11.42371,15.63147,1560,1092,0,0,16243.8,15558.9,492,492,0,0,2,21,18,13,13,0,4022,26500
"996",9.92117,7.4976,1872,1976,0,0,16928.8,13504.1,492,492,0,1,1,17,11,14,13,0,4023,25500
"997",0,7.13982,0,2496,5170.45,0,5170.5,16243.8,620,492,0,0,0,56,51,5,5,0,4024,18670.45
"998",10.16201,0,1872,0,0,0,17339.7,0,492,0,0,0,0,39,38,13,12,0,4029,26800
"999",12.18045,24.65922,2080,936,0,0,23093.2,21038.4,492,492,0,0,0,32,27,17,18,0,4032,35500
"1000",8.31554,0,1872,0,0,0,14189,0,492,0,110,0,0,43,40,5,6,0,4033,13320
"1001",10.32257,0,1872,0,0,0,17613.7,0,492,0,20,1,0,9,7,13,13,0,4037,14740
"1002",19.07209,11.2075,1092,1456,0,0,18983.6,14874,492,492,0,1,2,19,18,13,12,0,4038,28000
"1003",8.92905,2.74725,2080,546,0,0,16928.8,1367.2,492,297,80,0,0,37,32,5,5,0,4042,22700
"1004",8.71695,0,1872,0,0,0,14874,0,492,0,110,1,0,40,27,0,3,0,4048,13820
"1005",7.87788,5.63455,1976,2496,0,0,14189,12819.2,492,492,0,0,2,24,22,5,5,0,4050,23000
"1006",8.91673,10.48314,2184,1872,0,0,17750.7,17887.7,492,492,0,0,0,7,6,13,13,0,4051,29300
"1007",10.23562,7.5613,1976,2496,0,0,18435.6,17202.7,492,492,0,0,1,22,23,13,9,0,4053,29300
"1008",18.64903,9.77928,1560,1976,0,0,26517.8,17613.7,492,492,0,0,0,36,33,13,13,0,4061,35500
"1009",10.37412,32.25744,2080,832,0,0,19668.5,24463,492,492,0,0,0,32,25,13,20,0,4068,35500
"1010",8.6451,10.32257,2496,1872,0,0,19668.5,17613.7,492,492,0,0,0,37,38,9,6,0,4072,42300
"1011",9.96974,0,2496,0,6379.55,0,29061.7,0,492,0,0,0,0,40,35,6,7,0,4076,23382.75
"1012",8.58117,0,2392,0,0,0,18709.6,0,492,0,0,0,1,24,24,9,9,0,4078,27055.1
"1013",6.23666,7.74692,2496,2184,0,0,14189,15421.9,492,492,0,0,2,21,29,14,5,0,4079,24900
"1014",6.52398,0,2340,0,0,0,13915.1,0,492,0,0,0,0,37,36,5,6,0,4082,22600
"1015",8.52467,19.66256,2496,390,0,0,19394.5,6989.7,492,648,0,0,3,19,10,13,19,0,4083,22500
"1016",8.25799,6.53771,2704,2496,0,0,20353.4,14874,492,492,0,1,0,8,7,13,13,0,4085,29000
"1017",13.96113,0,1664,0,0,0,21175.3,0,492,0,0,0,0,30,30,13,12,0,4086,17100
"1018",9.75863,6.71834,2704,2496,0,0,24052.1,15284.9,492,492,0,0,1,38,36,5,5,0,4089,44111.59
"1019",9.9406,0,2080,0,0,0,18660.6,0,492,0,140,0,0,37,40,8,8,0,4102,17130.22
"1020",12.19441,9.11835,1560,1872,0,0,17079.7,15558.9,492,492,0,0,1,25,20,13,12,0,4103,27370.2
"1021",11.05354,0,2496,0,0,0,25147.9,0,492,0,0,0,0,38,37,8,8,0,4105,20000
"1022",13.13242,0,1872,0,0,0,22408.2,0,492,0,80,0,2,41,29,5,7,0,4111,18960
"1023",10.24229,0,1872,0,0,0,17476.7,0,492,0,140,1,2,23,17,8,9,0,4117,16080
"1024",14.78294,9.43653,2080,390,0,0,28027.3,3354.5,492,648,0,0,0,35,34,13,12,0,4118,25700
"1025",9.01872,0,1976,0,0,0,16243.8,0,492,0,170,0,3,22,18,13,12,0,4125,15540
"1026",14.70931,0,2080,0,0,0,27887.7,0,492,0,0,0,0,31,27,13,12,0,4130,22000
"1027",10.48405,0,1040,0,0,0,9938.5,0,648,0,90,0,0,44,44,8,8,0,4131,38080
"1028",8.75448,0,1213,0,0,0,9682.1,0,648,0,300,0,0,43,45,5,6,0,4133,24295
"1029",12.12224,0,2028,0,0,0,22408.2,0,492,0,80,0,0,39,42,10,10,0,4134,18960
"1030",13.41983,0,936,0,0,0,11449.3,0,492,0,280,1,2,23,23,16,14,0,4138,13360
"1031",10.80763,0,2080,0,0,0,20490.4,0,492,0,110,0,1,26,24,13,12,0,4141,17920
"1032",11.46931,0,2340,0,0,0,24463,0,492,0,80,1,2,25,22,13,12,0,4143,20460
"1033",23.76349,4.89089,2496,936,0,0,54064.4,4172.7,492,648,0,1,0,11,8,20,17,0,4150,43320
"1034",8.29929,0,2600,0,0,0,19668.5,0,492,0,50,2,0,19,19,5,7,0,4156,16600
"1035",11.81918,8.56779,2080,2080,0,0,22408.2,16243.8,492,492,0,1,1,23,15,13,13,0,4164,31500
"1036",15.48348,0,1976,0,0,0,27887.7,0,492,0,70,0,1,29,29,13,12,0,4172,22840
"1037",8.56779,0,2080,0,0,0,16243.8,0,492,0,110,0,1,28,23,13,12,0,4173,14820
"1038",11.09665,0,2080,0,0,0,21038.4,0,492,0,50,2,0,19,14,8,9,0,4174,17600
"1039",10.24229,0,1872,0,0,0,17476.7,0,492,0,20,1,0,19,14,13,12,0,4177,14640
"1040",10.16201,0,1872,0,0,0,17339.7,0,492,0,20,1,0,25,10,5,7,0,4178,14540
"1041",18.70997,0,832,0,0,0,14189,0,492,0,250,1,3,25,24,8,9,0,4184,21000
"1042",8.0747,0,1872,0,0,0,13778.1,0,492,0,110,2,0,17,13,8,9,0,4186,13020
"1043",8.92905,0,2080,0,0,0,16928.8,0,492,0,0,0,0,40,40,8,8,0,4187,14000
"1044",15.27272,0,1404,0,0,0,19545.2,0,492,0,50,1,1,23,19,8,9,0,4190,16510
"1045",10.24229,0,1872,0,0,0,17476.7,0,492,0,140,0,1,46,34,5,6,0,4191,16080
"1046",12.44124,0,1976,0,0,0,22408.2,0,492,0,0,0,0,46,25,8,9,0,4192,18000
"1047",9.65158,0,2080,0,0,0,18298.6,0,492,0,80,1,1,31,24,8,9,0,4208,15960
"1048",9.65158,0,2080,0,0,0,18298.6,0,492,0,20,0,0,39,38,5,6,0,4209,15240
"1049",9.65158,0,2080,0,0,0,18298.6,0,492,0,0,0,1,23,18,8,9,0,4211,22798
"1050",11.81918,10.32257,2080,1872,0,0,22408.2,17613.7,492,492,0,1,0,16,13,14,13,0,4214,32500
"1051",8.92905,0,2080,0,0,6014.1,16928.8,6014.1,492,648,0,0,0,32,34,13,8,0,4218,19939
"1052",9.65158,6.15385,2080,325,3693.18,0,21991.8,1823,492,396,20,0,0,38,24,8,8,0,4219,19936.02
"1053",9.65158,0,2080,0,0,0,18298.6,0,492,0,80,0,0,37,37,5,6,0,4220,15960
"1054",0,8.31554,0,1872,18150.68,0,18150.7,14189,648,492,0,0,0,43,30,8,9,0,4221,27048
"1055",10.37412,0,2080,0,0,0,19668.5,0,492,0,50,0,1,31,28,8,9,0,4223,24268
"1056",0,17.8581,0,1040,14452.05,0,14452.1,16928.8,648,492,0,0,0,45,34,8,12,1,4225,26348
"1057",9.29032,0,2080,0,0,0,17613.7,0,492,0,0,0,0,40,41,8,8,1,4228,14500
"1058",16.87707,16.41304,2600,1040,0,0,39997,15558.9,492,492,0,0,1,25,17,17,13,1,4244,56448
"1059",10.37412,0,2080,0,0,6730.77,19668.5,6730.8,492,648,0,0,1,31,29,8,8,1,4248,22498
"1060",13.26424,7.84525,2080,2080,0,0,25147.9,14874,492,492,0,0,1,26,26,8,8,1,4250,32500
"1061",21.66446,0,1872,0,0,9230.77,36966.7,9230.8,492,648,0,0,0,37,40,12,5,1,4254,36448
"1062",13.68041,0,2600,0,6238.64,0,38659.8,0,492,0,0,0,0,42,36,10,10,1,4258,64067.5
"1063",8.92905,8.31554,2080,1872,0,0,16928.8,14189,492,492,0,0,2,36,33,6,8,1,4266,26000
"1064",6.32794,9.11835,2080,1872,0,0,11997.3,15558.9,492,492,0,0,0,38,30,8,8,1,4267,40400
"1065",15.15914,0,1820,0,0,0,25147.9,0,492,0,0,0,1,31,25,8,9,1,4268,20000
"1066",0,5.21694,0,1040,6397.44,0,6397.4,4945.5,648,648,0,0,0,48,44,5,1,1,4270,11238
"1067",11.81918,0,2080,0,0,0,22408.2,0,492,0,0,0,1,18,15,13,12,1,4272,18000
"1068",19.89759,0,2080,0,0,0,37724.2,0,492,0,0,0,0,33,29,14,13,1,4275,28500
"1069",4.55416,0,2535,0,0,0,10523.1,0,492,0,90,1,0,4,3,13,13,1,4277,10380
"1070",7.62468,7.84525,2288,2080,0,0,15901.4,14874,492,492,0,0,1,18,14,8,8,1,4284,27750
"1071",7.48399,0,2080,0,0,0,14189,0,492,0,50,0,0,42,35,5,6,1,4285,12600
"1072",14.74626,0,1820,0,0,0,24463,0,492,0,0,0,0,41,32,8,9,1,4287,22000
"1073",9.65158,0,2080,0,0,0,18298.6,0,492,0,80,0,1,36,27,8,9,1,4289,15960
"1074",13.13242,0,1872,0,0,0,22408.2,0,492,0,0,0,0,33,25,6,7,1,4291,21000
"1075",8.92905,3.84615,2080,260,0,0,16928.8,911.5,492,198,20,1,0,7,9,13,11,1,4294,15240
"1076",10.15956,0,1976,0,0,0,18298.6,0,492,0,0,0,1,39,38,5,6,1,4299,46783
"1077",12.97523,0,2080,0,0,0,24600,0,492,0,0,0,1,37,30,9,9,1,4301,19600
"1078",9.38032,7.59886,2028,1560,0,0,12339.7,10805.1,492,492,0,0,0,44,35,6,8,1,4302,28170
"1079",12.40175,9.40211,2600,1040,0,0,29390.9,8912.8,492,648,0,0,1,29,31,10,5,1,4304,39000
"1080",10.69768,13.81192,2860,1040,0,0,27887.7,13093.2,492,492,0,0,0,17,17,15,14,1,4310,33200
"1081",12.54171,8.50386,2080,2184,0,0,23778.1,16928.8,492,492,0,0,0,19,21,13,8,1,4355,33000
"1082",10.56824,0,2184,0,0,0,21038.4,0,492,0,0,0,1,26,22,5,7,1,4356,36300
"1083",10.59088,0,2080,0,0,0,20079.5,0,492,0,0,0,0,39,35,7,8,1,4357,30600
"1084",8.6451,11.25636,2496,2184,0,0,19668.5,22408.2,492,492,0,1,1,22,14,9,14,1,4365,34000
"1085",11.09665,11.17845,2080,2132,0,0,21038.4,21723.3,492,492,0,0,0,3,6,17,13,1,4367,34500
"1086",5.36645,0,1560,0,5909.09,0,13539.9,0,648,0,0,0,0,47,48,3,5,1,4373,25722.1
"1087",16.87707,13.93524,2600,1872,0,0,38037,23778.1,492,492,0,0,0,26,29,18,12,1,4375,49666.4
"1088",23.37472,0,936,0,0,18013.7,19792.5,18013.7,492,648,0,0,0,30,41,18,12,1,4376,33788.5
"1089",8.56779,0,2080,0,0,0,16243.8,0,492,0,110,0,2,39,27,5,7,1,4379,14820
"1090",11.81918,0,2080,0,0,0,22408.2,0,492,0,0,0,0,38,37,8,8,1,4384,18000
"1091",37.83182,0,2600,0,37.5,0,89695.1,0,492,0,0,0,1,18,19,17,15,1,4387,64034.62
"1092",9.65158,21.63462,2080,69,0,0,18298.6,1367.2,492,297,0,0,0,11,9,13,13,1,4406,16500
"1093",13.62551,0,2080,0,0,0,25832.9,0,492,0,50,2,0,24,22,8,9,1,4409,21100
"1094",11.25636,0,2184,0,0,0,22408.2,0,492,0,0,0,1,14,12,19,16,1,4410,18000
"1095",9.50708,0,2080,0,0,0,18024.7,0,492,0,80,0,2,25,22,8,9,1,4411,15760
"1096",11.09665,0,2080,0,0,0,21038.4,0,492,0,0,0,0,49,46,5,6,1,4413,48500
"1097",8.92905,6.03892,2080,2080,0,0,16928.8,11449.3,492,492,0,0,0,12,3,8,15,1,4416,24000
"1098",11.81918,0,2080,0,0,0,22408.2,0,492,0,20,0,1,33,31,8,9,1,4417,18240
"1099",8.0364,0,520,0,0,0,3809.1,0,648,0,60,0,0,41,37,5,6,1,4418,12568
"1100",23.49383,0,2080,0,0,0,44542.4,0,492,0,0,1,0,4,4,18,16,1,4420,33000
"1101",8.56779,0,2080,0,0,0,16243.8,0,492,0,50,1,0,17,13,8,9,1,4426,14100
"1102",11.20567,0,1872,0,0,0,19120.5,0,492,0,80,0,2,29,25,8,9,1,4430,16560
"1103",10.01285,6.92636,2080,693,0,0,18983.6,4377.3,492,648,0,0,2,31,29,8,8,1,4432,20000
"1104",11.09665,0,2080,0,0,0,21038.4,0,492,0,0,1,0,18,17,13,12,1,4433,17000
"1105",10.73538,0,2080,0,0,0,20353.4,0,492,0,110,0,3,29,25,8,9,1,4436,17820
"1106",11.09665,0,2080,0,0,0,21038.4,0,492,0,0,0,0,42,38,5,6,1,4437,32548
"1107",10.01285,0,2080,0,0,0,18983.6,0,492,0,0,0,0,45,45,8,8,1,4438,23500
"1108",12.86878,0,1560,0,0,0,18298.6,0,492,0,20,1,0,18,15,8,9,1,4440,15240
"1109",19.49801,0,2080,0,0,0,36966.7,0,492,0,0,0,0,36,33,13,12,1,4441,28000
"1110",0,5.50865,0,1213,0,0,0,6092.3,0,648,60,0,0,42,39,5,5,1,4442,7220
"1111",13.26424,0,2080,0,0,0,25147.9,0,492,0,50,0,2,29,28,13,12,1,4451,20600
"1112",9.14581,7.84525,2080,2080,0,0,17339.7,14874,492,492,0,0,2,28,26,8,8,1,4453,26800
"1113",8.92905,0,2080,0,0,0,16928.8,0,492,0,80,2,0,16,13,8,9,1,4458,14960
"1114",11.81918,8.92905,2080,2080,1500,0,23908.2,16928.8,492,492,0,0,0,29,37,18,5,1,4459,33595
"1115",8.64004,0,2080,0,0,0,16380.8,0,492,0,0,0,0,4,3,18,16,1,4462,13600
"1116",10.37412,6.76146,2080,2080,0,0,19668.5,12819.2,492,492,0,0,0,42,38,5,5,1,4463,30800
"1117",23.63836,0,1040,0,0,0,22408.2,0,492,0,0,0,0,17,19,14,13,1,4465,18000
"1118",10.0851,7.84525,2080,2080,0,0,19120.5,14874,492,492,0,0,3,36,34,5,5,1,4467,28100
"1119",11.25636,0,2184,0,0,0,22408.2,0,492,0,0,0,0,36,35,13,12,1,4469,32000
"1120",9.29032,0,2080,0,0,0,17613.7,0,492,0,20,1,0,21,17,8,9,1,4470,14740
"1121",22.30414,0,2340,0,0,0,47572.7,0,492,0,0,0,0,33,34,19,16,1,4472,55000
"1122",9.27892,9.27892,1872,1872,0,0,15432.9,15832.9,492,492,0,0,1,34,38,5,5,1,4477,32708
"1123",11.81918,13.94917,2080,1924,0,0,22408.2,24463,492,492,0,0,0,12,9,13,11,1,4479,45300
"1124",8.35103,0,2080,0,0,0,15832.9,0,492,0,110,1,1,18,17,8,9,1,4480,14520
"1125",8.96454,10.15956,2340,1976,0,0,19120.5,18298.6,492,492,0,1,0,18,16,8,8,1,4483,33600
"1126",9.79609,0,2080,0,0,0,18572.6,0,492,0,80,1,1,16,16,8,9,1,4484,16280
"1127",9.33974,0,2600,0,0,0,22134.2,0,492,0,20,0,2,20,25,12,11,1,4488,18040
"1128",0,9.61538,0,260,22465.75,0,22465.8,2278.7,648,495,20,0,1,37,23,8,8,1,4491,20938
"1129",11.76764,6.92308,1872,433,0,0,20079.5,2734.5,492,594,0,1,0,25,29,11,8,1,4493,30400
"1130",10.55359,11.01065,2600,2028,0,0,25011,20353.4,492,492,0,0,1,12,8,11,13,1,4495,36400
"1131",11.20567,0,1872,0,0,0,19120.5,0,492,0,0,0,0,18,8,12,12,1,4505,15600
"1132",0,1.73898,0,3120,11986.3,0,11986.3,4945.5,648,648,0,0,0,47,41,5,8,1,4512,18848
"1133",8.30609,5.07531,2236,676,0,0,16928.8,3127.3,492,648,0,1,0,19,11,8,13,1,4523,17400
"1134",8.54727,5.97263,1733,867,1136.36,0,14640.5,4718.2,492,648,0,0,1,25,29,8,8,1,4524,19129.55
"1135",12.90298,0,2080,0,0,0,24463,0,492,0,20,1,1,15,13,8,9,1,4527,20340
"1136",12.85351,8.70848,520,2288,1350,0,7442.3,18161.6,648,492,0,0,1,24,17,8,8,1,4531,22403
"1137",8.81952,0,2600,0,0,5982.95,20901.4,5983,492,648,0,0,0,38,37,10,8,1,4535,47830.61
"1138",24.23521,0,2340,0,0,0,51691.5,0,492,0,0,1,1,10,10,18,16,1,4537,37600
"1139",14.94277,11.24115,2080,2080,0,0,28330.3,21312.3,492,492,0,0,1,28,27,8,8,1,4543,39500
"1140",10.15736,0,2080,0,0,0,19257.5,0,492,0,0,0,1,30,25,8,9,1,4544,15700
"1141",22.87244,17.46142,2340,325,0,0,48784.8,5172.7,492,648,0,1,1,20,17,13,18,1,4545,44500
"1142",18.29926,3.21624,2080,1040,0,0,34693.9,3048.9,492,648,0,0,1,27,23,12,9,1,4546,31031
"1143",25.99844,0,2496,0,0,16019.18,59149.2,16019.2,492,648,0,0,0,30,29,23,19,1,4549,65362
"1144",8.92905,13.13242,2080,1872,0,0,16928.8,22408.2,492,492,0,1,1,9,11,13,13,0,4552,32000
"1145",6.23666,0,2496,0,0,10897.44,14189,10897.4,492,648,0,0,0,47,47,5,5,0,4561,31496
"1146",6.76146,6.76146,2080,2080,0,0,12819.2,12819.2,492,492,0,0,0,43,41,5,5,0,4566,35000
"1147",25.89132,0,2080,0,0,0,49087.9,0,492,0,0,0,0,38,27,17,15,0,4570,50500
"1148",12.44124,0,1976,0,0,0,22408.2,0,492,0,0,0,0,13,10,8,9,1,4577,18000
"1149",37.83182,0,2600,0,0,0,89657.6,0,492,0,0,0,0,31,29,17,15,1,4578,60000
"1150",13.26424,0,2080,0,0,0,25147.9,0,492,0,0,1,0,19,13,5,7,1,4580,20000
"1151",11.81918,8.63844,2080,1976,0,0,22408.2,15558.9,492,492,0,1,0,14,11,13,13,1,4582,31000
"1152",21.44796,19.84234,936,936,0,0,18298.6,16928.8,492,492,0,0,1,16,21,17,13,1,4583,29000
"1153",11.09665,0,2080,0,0,0,21038.4,0,492,0,0,0,0,38,33,5,6,1,4585,17000
"1154",30.67998,19.84234,2600,936,0,0,72708.5,16928.8,492,492,0,0,1,17,14,17,17,1,4586,64000
"1155",18.69885,0,2080,0,0,0,35451.5,0,492,0,0,0,0,30,27,13,12,1,4587,27000
"1156",11.81918,0,2080,0,0,0,22408.2,0,492,0,0,0,0,43,39,5,6,1,4589,18000
"1157",14.70931,0,2080,0,0,0,27887.7,0,492,0,0,0,0,39,36,5,6,1,4591,50000
"1158",20.52422,17.15932,1976,1976,0,0,36246.7,30906.1,492,492,0,0,1,26,20,13,13,1,4594,53244.8
"1159",18.84177,0,1976,0,0,0,33936.4,0,492,0,0,0,0,27,25,13,12,1,4595,26000
"1160",16.30135,19.84234,2080,936,0,0,30906.1,16928.8,492,492,0,0,0,34,26,13,17,1,4596,38000
"1161",12.03594,3.69231,2080,347,0,0,22819.2,1166.7,492,253,0,1,0,16,8,11,12,1,4608,19580
"1162",10.37412,4.53575,2080,3432,0,0,19668.5,14189,492,492,0,2,0,16,9,8,13,1,4609,28000
"1163",8.20652,0,2080,0,0,9564.1,15558.9,9564.1,492,648,0,0,0,39,35,5,5,1,4611,44116
"1164",10.37412,0,2080,0,1492.05,0,21160.5,0,492,0,0,0,0,43,43,6,7,1,4612,28089.19
"1165",15.27722,18.11261,1560,1872,0,0,21723.3,30906.1,492,492,0,0,0,28,31,17,13,1,4615,41500
"1166",9.11835,10.72398,1872,1872,0,0,15558.9,18298.6,492,492,0,0,0,29,37,8,5,1,4619,39000
"1167",5.28756,0,1144,0,4272.73,14630.14,9786.4,14630.1,648,648,0,0,0,42,44,5,5,1,4628,21359.36
"1168",13.26424,0,2080,0,0,0,25147.9,0,492,0,0,1,1,28,23,5,7,1,4631,20000
"1169",9.11835,8.94655,1872,1404,0,0,15558.9,11449.3,492,492,0,2,0,10,11,22,16,1,4633,25000
"1170",25.40963,0,3432,0,0,0,79488.1,0,492,0,0,1,0,15,17,17,15,1,4634,54000
"1171",6.28734,0,3432,0,0,0,19668.5,0,492,0,0,0,0,37,21,5,7,1,4635,20000
"1172",6.40019,0,2080,0,0,0,12134.2,0,492,0,0,0,1,46,43,3,5,1,4640,35000
"1173",10.74471,4.2845,2288,1560,0,0,22408.2,6092.3,492,648,0,2,0,21,16,8,8,1,4643,24000
"1174",7.84525,4.39194,2080,2860,0,0,14874,11449.3,492,492,0,0,0,40,40,5,5,1,4644,36250
"1175",6.23666,0,2496,0,0,7564.1,14189,7564.1,492,648,0,0,0,44,43,8,8,1,4647,56648
"1176",9.24721,0,2496,0,0,0,21038.4,0,492,0,0,1,0,19,16,8,9,1,4648,17000
"1177",13.26424,0,2080,0,0,0,25147.9,0,492,0,0,1,1,18,16,8,9,1,4650,20000
"1178",8.91673,6.90596,2184,2080,0,0,17750.7,13093.2,492,492,0,0,1,33,32,8,5,0,4652,25800
"1179",10.22961,0,2080,0,0,0,19394.5,0,492,0,0,0,0,32,27,5,7,0,4653,15800
"1180",11.68736,0,1872,0,0,0,19942.5,0,492,0,0,0,1,27,22,8,9,0,4654,26522.75
"1181",8.46446,7.91751,2496,2080,0,0,19257.5,15011,492,492,0,0,1,27,24,8,8,0,4657,28300
"1182",6.97821,6.61695,2080,2080,0,0,13230.1,12545.2,492,492,0,0,0,17,12,8,8,0,4659,22100
"1183",9.79609,0,2080,0,0,0,18572.6,0,492,0,0,0,1,24,20,13,12,0,4662,27773.92
"1184",8.27877,6.32794,2080,2080,0,0,15695.9,11997.3,492,492,0,0,0,31,26,8,8,0,4663,23500
"1185",9.50708,6.61695,2080,2080,0,0,18024.7,12545.2,492,492,0,0,0,39,36,8,5,0,4665,25600
"1186",10.08173,0,1872,0,0,0,17202.7,0,492,0,0,0,0,30,27,13,12,0,4666,25400
"1187",9.36257,9.84089,2080,1872,0,0,17750.7,16791.8,492,492,0,0,1,25,25,8,8,0,4667,28500
"1188",7.91751,0,2080,0,0,0,15011,0,492,0,50,0,1,28,22,8,9,0,4669,13200
"1189",8.8568,7.5613,2080,2496,0,0,16791.8,17202.7,492,492,0,0,1,31,26,8,8,0,4673,28100
"1190",13.13242,11.9282,1872,1872,0,0,22408.2,20353.4,492,492,0,0,2,20,21,13,10,1,4676,34500
"1191",7.70075,7.84525,2080,2080,0,0,14600,14874,492,492,0,0,1,25,25,8,5,1,4682,24800
"1192",9.158,15.52879,2028,1196,0,0,16928.8,16928.8,492,492,0,0,1,35,17,5,18,1,4684,28000
"1193",16.87707,8.92905,2600,2080,0,0,39997,16928.8,492,492,0,0,0,25,29,13,8,1,4687,44000
"1194",9.51976,9.51976,1872,1872,0,0,15443.8,16243.8,492,492,0,0,0,8,6,17,17,1,4688,27216
"1195",9.11835,3.8789,1872,3432,0,0,15558.9,12134.2,492,492,0,1,1,23,21,9,7,1,4691,23500
"1196",17.89968,16.78536,2080,1196,0,0,33936.4,18298.6,492,492,0,0,0,4,9,23,17,1,4693,41000
"1197",8.20652,7.91413,2080,1872,0,0,15558.9,13504.1,492,492,0,2,0,14,14,10,10,1,4694,24500
"1198",12.11325,9.37888,2496,1820,0,0,27558.9,15558.9,492,492,0,1,1,13,15,14,11,1,4699,34760
"1199",11.81918,0,2080,0,0,0,22408.2,0,492,0,0,0,0,40,38,8,8,0,4711,18000
"1200",10.50594,0,2340,0,0,4431.82,22408.2,4431.8,492,532,0,0,1,45,40,5,1,0,4713,22431.82
"1201",9.02097,0,2392,0,0,0,19668.5,0,492,0,110,0,1,29,24,5,7,0,4715,17320
"1202",5.63455,0,2496,0,0,0,12819.2,0,492,0,140,0,1,35,25,8,9,0,4727,12680
"1203",8.01358,0,1755,0,0,0,12819.2,0,492,0,140,1,1,22,18,7,8,0,4740,12680
"1204",6.65243,0,2340,0,0,0,14189,0,492,0,110,0,2,27,21,3,5,0,4742,13320
"1205",6.56522,0,2600,0,0,0,15558.9,0,492,0,50,1,0,22,17,2,5,0,4744,13600
"1206",6.56522,0,2600,0,0,0,15558.9,0,492,0,50,1,0,10,4,13,13,0,4745,13600
"1207",11.81918,0,2080,0,0,0,22408.2,0,492,0,0,1,0,17,11,7,8,0,4746,20000
"1208",7.44088,0,2496,0,0,0,16928.8,0,492,0,140,0,0,48,40,1,4,0,4748,15680
"1209",5.9527,0,3120,0,0,0,16928.8,0,492,0,80,1,1,14,9,8,9,0,4749,14960
"1210",0,23.44038,0,1872,25136.99,0,25137,39997,648,492,0,0,0,40,35,18,19,0,4752,50148
"1211",16.87707,0,2600,0,0,0,39997,0,492,0,0,0,0,48,51,8,8,0,4753,30000
"1212",6.70991,0,1872,0,0,0,11449.3,0,492,0,140,0,1,39,31,5,7,0,4761,11680
"1213",9.84932,0,2496,0,0,0,22408.2,0,492,0,20,0,1,26,21,13,12,0,4763,18240
"1214",19.00057,11.5268,1872,1872,0,0,32421.2,19668.5,492,492,0,4,1,21,29,8,8,0,4769,41000
"1215",33.88007,6.23666,2080,2496,0,0,64233.9,14189,492,492,0,0,2,30,22,13,12,0,4771,63000
"1216",11.81918,0,2080,0,0,0,22408.2,0,492,0,0,0,0,14,11,8,9,0,4772,18000
"1217",19.00057,0,1872,0,0,0,32421.2,0,492,0,0,0,0,14,5,9,10,0,4773,25000
"1218",30.95807,14.73805,1976,1872,0,0,55759.3,25147.9,492,492,0,2,1,16,17,19,13,0,4775,60000
"1219",10.37225,0,780,0,0,0,7374.4,0,648,0,160,2,0,14,7,12,12,0,4780,12920
"1220",13.77467,0,1872,0,0,0,23504.1,0,492,0,0,0,1,18,11,14,13,0,4785,18800
"1221",8.20652,0,2080,0,0,6314.1,15558.9,6314.1,492,648,0,0,0,48,46,5,5,0,4813,30873
"1222",9.28695,0,1482,0,0,0,12545.2,0,492,0,140,0,1,36,29,8,9,0,4814,17880
"1223",11.20567,7.38428,1872,1248,6047.44,0,25168,8400,492,648,0,0,1,35,32,5,8,0,4815,34312.63
"1224",8.63844,7.64971,1976,1976,0,0,15558.9,13778.1,492,492,0,1,1,17,11,13,13,0,4818,24700
"1225",29.4761,22.41134,936,936,0,0,25147.9,19120.5,492,492,0,0,2,17,13,19,18,0,4822,35600
"1226",10.15956,0,1976,0,0,0,18298.6,0,492,0,20,0,1,35,32,8,9,0,4824,15240
"1227",9.21806,19.0188,2080,858,0,0,17476.7,14874,492,492,0,2,1,12,10,19,17,0,4827,30900
"1228",0,8.31554,0,1872,0,0,0,14189,0,492,110,2,0,18,12,8,12,0,4828,18320
"1229",11.5268,12.86878,1872,1560,0,0,19668.5,18298.6,492,492,0,0,0,36,24,17,18,0,4829,31000
"1230",23.05359,9.11835,936,1872,0,0,19668.5,15558.9,492,492,0,0,2,22,21,16,13,0,4832,29000
"1231",12.0584,0,2288,0,0,0,25147.9,0,492,0,0,1,1,19,17,13,12,0,4844,20000
"1232",12.43333,8.63844,2080,1976,0,0,23572.6,15558.9,492,492,0,1,0,21,16,8,8,1,4852,31850
"1233",11.60463,0,1976,0,0,0,20901.4,0,492,0,0,1,0,21,16,8,9,1,4856,16900
"1234",21.09634,0,2080,0,1704.55,0,41701.5,0,492,0,0,0,1,32,26,5,7,0,4859,31125
"1235",11.60463,0,1976,0,0,0,20901.4,0,492,0,0,0,0,38,32,8,9,0,4860,36754.55
"1236",6.58982,8.0519,823,1560,0,4431.82,4945.5,15881.1,648,492,0,0,1,44,44,8,5,1,4861,24733.23
"1237",13.01795,0,2860,0,0,0,33936.4,0,492,0,0,0,0,38,41,5,6,1,4862,26000
